2022-05-11 02:52:00,70.00050000000049,69.1,68
2022-05-11 02:52:30,69.50233333333382,69.1,68
2022-05-11 08:44:30,65.99833333333244,63.0,68
2022-05-11 08:45:00,66.4899999999991,63.0,68
2022-05-11 09:10:30,65.99833333333216,61.0,68
2022-05-11 09:11:00,66.48666666666549,61.0,68
2022-05-11 09:32:00,65.99666666666533,61.0,68
2022-05-11 09:32:30,66.48499999999866,61.0,68
2022-05-11 09:53:30,65.99499999999851,61.0,68
2022-05-11 09:54:00,66.48333333333184,61.0,68
2022-05-11 10:15:00,65.99333333333169,61.0,68
2022-05-11 10:15:30,66.48166666666502,61.0,68
2022-05-11 10:36:30,65.99166666666487,61.0,68
2022-05-11 10:37:00,66.4799999999982,61.0,68
2022-05-11 10:58:00,65.98999999999805,61.0,68
2022-05-11 10:58:30,66.47833333333138,61.0,68
2022-05-11 11:26:30,65.99833333333102,63.0,68
2022-05-11 11:27:00,66.48999999999768,63.0,68
2022-05-11 11:56:30,65.99833333333062,63.0,68
2022-05-11 11:57:00,66.48999999999728,63.0,68
2022-05-11 12:26:30,65.99833333333022,63.0,68
2022-05-11 12:27:00,66.48999999999688,63.0,68
2022-05-11 12:56:30,65.99833333332982,63.0,68
2022-05-11 12:57:00,66.48999999999648,63.0,68
2022-05-11 15:37:30,70.01499999999525,81.0,68
2022-05-11 15:38:00,69.53666666666192,81.0,68
2022-05-11 15:49:00,70.01333333332846,81.0,68
2022-05-11 15:49:30,69.53499999999512,81.0,68
2022-05-11 16:00:30,70.01166666666167,82.0,68
2022-05-11 16:01:00,69.534999999995,82.0,68
2022-05-11 16:11:00,70.00166666666152,82.0,68
2022-05-11 16:11:30,69.52499999999485,82.0,68
2022-05-11 16:22:00,70.0149999999947,82.0,68
2022-05-11 16:22:30,69.53833333332803,82.0,68
2022-05-11 16:32:30,70.00499999999455,82.0,68
2022-05-11 16:33:00,69.52833333332788,82.0,68
2022-05-11 16:43:30,70.01833333332773,82.0,68
2022-05-11 16:44:00,69.54166666666106,82.0,68
2022-05-11 16:54:00,70.00833333332758,82.0,68
2022-05-11 16:54:30,69.53166666666091,82.0,68
2022-05-11 17:04:00,70.00883333332747,84.9,68
2022-05-11 17:04:30,69.53699999999414,84.9,68
2022-05-11 17:13:00,70.01583333332742,84.9,68
2022-05-11 17:13:30,69.54399999999409,84.9,68
2022-05-11 17:22:00,70.02283333332737,84.9,68
2022-05-11 17:22:30,69.55099999999403,84.9,68
2022-05-11 17:30:30,70.00166666666065,84.9,68
2022-05-11 17:31:00,69.52983333332732,84.9,68
2022-05-11 17:39:30,70.0086666666606,84.9,68
2022-05-11 17:40:00,69.53683333332727,84.9,68
2022-05-11 17:48:30,70.01566666666055,84.9,68
2022-05-11 17:49:00,69.54383333332721,84.9,68
2022-05-11 17:57:30,70.0226666666605,84.9,68
2022-05-11 17:58:00,69.55083333332716,84.9,68
2022-05-11 18:06:00,70.00149999999378,84.9,68
2022-05-11 18:06:30,69.52966666666045,84.9,68
2022-05-11 18:15:00,70.00849999999373,84.9,68
2022-05-11 18:15:30,69.5366666666604,84.9,68
2022-05-11 18:24:00,70.01549999999368,84.9,68
2022-05-11 18:24:30,69.54366666666034,84.9,68
2022-05-11 18:33:00,70.02249999999363,84.9,68
2022-05-11 18:33:30,69.55066666666029,84.9,68
2022-05-11 18:41:30,70.00133333332691,84.9,68
2022-05-11 18:42:00,69.52949999999358,84.9,68
2022-05-11 18:50:30,70.00833333332686,84.9,68
2022-05-11 18:51:00,69.53649999999352,84.9,68
2022-05-11 18:59:30,70.01533333332681,84.9,68
2022-05-11 19:00:00,69.54349999999347,84.9,68
2022-05-11 19:07:00,70.00499999999344,88.0,68
2022-05-11 19:07:30,69.53833333332678,88.0,68
2022-05-11 19:14:30,70.00499999999342,88.0,68
2022-05-11 19:15:00,69.53833333332675,88.0,68
2022-05-11 19:22:00,70.00499999999339,88.0,68
2022-05-11 19:22:30,69.53833333332672,88.0,68
2022-05-11 19:29:30,70.00499999999336,88.0,68
2022-05-11 19:30:00,69.53833333332669,88.0,68
2022-05-11 19:37:00,70.00499999999333,88.0,68
2022-05-11 19:37:30,69.53833333332666,88.0,68
2022-05-11 19:44:30,70.0049999999933,88.0,68
2022-05-11 19:45:00,69.53833333332663,88.0,68
2022-05-11 19:52:00,70.00499999999327,88.0,68
2022-05-11 19:52:30,69.5383333333266,88.0,68
2022-05-11 19:59:30,70.00499999999325,88.0,68
2022-05-11 20:00:00,69.53833333332658,88.0,68
2022-05-11 20:07:00,70.00499999999322,88.0,68
2022-05-11 20:07:30,69.53833333332655,88.0,68
2022-05-11 20:14:30,70.00499999999319,88.0,68
2022-05-11 20:15:00,69.53833333332652,88.0,68
2022-05-11 20:22:00,70.00499999999316,88.0,68
2022-05-11 20:22:30,69.53833333332649,88.0,68
2022-05-11 20:29:30,70.00499999999313,88.0,68
2022-05-11 20:30:00,69.53833333332646,88.0,68
